Arid Mesa,Forest,Forest,Forest,Forest,Forest,Grove of the Burnwillows,Mountain,Plains,Plains,Sacred Foundry,Stomping Ground,Stomping Ground,Temple Garden,Windswept Heath,Windswept Heath,Windswept Heath,Windswept Heath,Wooded Foothills,Wooded Foothills,Wooded Foothills,Wooded Foothills,Birds of Paradise,Birds of Paradise,Birds of Paradise,Birds of Paradise,Courser of Kruphix,Courser of Kruphix,Eternal Witness,"Kiki-Jiki, Mirror Breaker","Kiki-Jiki, Mirror Breaker",Magus of the Moon,Noble Hierarch,Noble Hierarch,Noble Hierarch,Restoration Angel,Restoration Angel,Restoration Angel,Reveillark,Selfless Spirit,Spellskite,Tireless Tracker,Voice of Resurgence,Voice of Resurgence,Voice of Resurgence,Voice of Resurgence,Wall of Omens,Wall of Roots,Wall of Roots,Chord of Calling,Chord of Calling,Chord of Calling,Chord of Calling,Lightning Bolt,Lightning Bolt,Lightning Bolt,Blood Moon,Blood Moon,"Nahiri, the Harbinger","Nahiri, the Harbinger"
Bloodstained Mire,Bloodstained Mire,Cinder Glade,Cinder Glade,Cinder Glade,Forest,Forest,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Stomping Ground,Stomping Ground,Stomping Ground,Stomping Ground,"Valakut, the Molten Pinnacle","Valakut, the Molten Pinnacle","Valakut, the Molten Pinnacle","Valakut, the Molten Pinnacle",Windswept Heath,Wooded Foothills,Wooded Foothills,Wooded Foothills,Wooded Foothills,Primeval Titan,Primeval Titan,Primeval Titan,Primeval Titan,Sakura-Tribe Elder,Sakura-Tribe Elder,Sakura-Tribe Elder,Sakura-Tribe Elder,Thrashing Brontodon,Explore,Explore,Farseek,Farseek,Farseek,Hour of Promise,Hour of Promise,Lightning Bolt,Lightning Bolt,Lightning Bolt,Scapeshift,Scapeshift,Scapeshift,Scapeshift,Search for Tomorrow,Search for Tomorrow,Search for Tomorrow,Search for Tomorrow,Summoner\'s Pact,Summoner\'s Pact,Sweltering Suns,Sweltering Suns,Prismatic Omen,Prismatic Omen
Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blood Crypt,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Forest,Forest,Mountain,Overgrown Tomb,Overgrown Tomb,Raging Ravine,Raging Ravine,Raging Ravine,Stomping Ground,Swamp,Swamp,Treetop Village,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Wooded Foothills,Bloodbraid Elf,Bloodbraid Elf,Dark Confidant,Dark Confidant,Dark Confidant,Dark Confidant,Grim Lavamancer,"Kalitas, Traitor of Ghet",Scavenging Ooze,Scavenging Ooze,Scavenging Ooze,Tarmogoyf,Tarmogoyf,Tarmogoyf,Tarmogoyf,Collective Brutality,Fatal Push,Fatal Push,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Kolaghan\'s Command,Kolaghan\'s Command,Lightning Bolt,Lightning Bolt,Lightning Bolt,Maelstrom Pulse,Terminate,Thoughtseize,Thoughtseize,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,"Liliana, the Last Hope"
Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blood Crypt,Bloodstained Mire,Bloodstained Mire,Forest,Overgrown Tomb,Overgrown Tomb,Raging Ravine,Raging Ravine,Stomping Ground,Swamp,Swamp,Treetop Village,Treetop Village,Treetop Village,Twilight Mire,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Wooded Foothills,Wooded Foothills,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Dark Confidant,Dark Confidant,Dark Confidant,Dark Confidant,Scavenging Ooze,Scavenging Ooze,Tarmogoyf,Tarmogoyf,Tarmogoyf,Tarmogoyf,Abrupt Decay,Abrupt Decay,Fatal Push,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Kolaghan\'s Command,Lightning Bolt,Lightning Bolt,Lightning Bolt,Maelstrom Pulse,Maelstrom Pulse,Thoughtseize,Thoughtseize,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,"Liliana, the Last Hope"
Arid Mesa,Arid Mesa,Arid Mesa,Arid Mesa,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Inspiring Vantage,Inspiring Vantage,Inspiring Vantage,Mountain,Mountain,Sacred Foundry,Sacred Foundry,Scalding Tarn,Scalding Tarn,Scalding Tarn,Scalding Tarn,Stomping Ground,Stomping Ground,Eidolon of the Great Revel,Eidolon of the Great Revel,Eidolon of the Great Revel,Eidolon of the Great Revel,Goblin Guide,Goblin Guide,Goblin Guide,Goblin Guide,Grim Lavamancer,Monastery Swiftspear,Monastery Swiftspear,Monastery Swiftspear,Monastery Swiftspear,Boros Charm,Boros Charm,Boros Charm,Boros Charm,Lava Spike,Lava Spike,Lava Spike,Lava Spike,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Helix,Lightning Helix,Lightning Helix,Lightning Helix,Rift Bolt,Rift Bolt,Rift Bolt,Rift Bolt,Searing Blaze,Searing Blaze,Searing Blaze,Skullcrack,Skullcrack,Skullcrack,Skullcrack
Cavern of Souls,Cavern of Souls,Cavern of Souls,Eldrazi Temple,Eldrazi Temple,Eldrazi Temple,Eldrazi Temple,Forest,Forest,Forest,Grove of the Burnwillows,Grove of the Burnwillows,Grove of the Burnwillows,Grove of the Burnwillows,Karplusan Forest,Karplusan Forest,Karplusan Forest,Karplusan Forest,Mountain,Stomping Ground,Wooded Foothills,Wooded Foothills,Birds of Paradise,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Eldrazi Obligator,Eldrazi Obligator,Eldrazi Obligator,Eldrazi Obligator,Matter Reshaper,Matter Reshaper,Matter Reshaper,Matter Reshaper,Noble Hierarch,Noble Hierarch,Noble Hierarch,Reality Smasher,Reality Smasher,Reality Smasher,Reality Smasher,Scavenging Ooze,Scavenging Ooze,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,Ancient Stirrings,Ancient Stirrings,Ancient Stirrings,Ancient Stirrings,Dismember,Dismember,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Mind Stone,Mind Stone
Botanical Sanctum,Botanical Sanctum,Botanical Sanctum,Breeding Pool,Flooded Strand,Flooded Strand,Flooded Strand,Flooded Strand,Forest,Gavony Township,Gavony Township,Gavony Township,Hallowed Fountain,Horizon Canopy,Island,Plains,Razorverge Thicket,Razorverge Thicket,Temple Garden,Windswept Heath,Windswept Heath,Windswept Heath,Windswept Heath,Birds of Paradise,Birds of Paradise,Birds of Paradise,Devoted Druid,Devoted Druid,Devoted Druid,Devoted Druid,Duskwatch Recruiter,Duskwatch Recruiter,Duskwatch Recruiter,Eternal Witness,Eternal Witness,"Jace, Vryn\'s Prodigy","Jace, Vryn\'s Prodigy",Noble Hierarch,Noble Hierarch,Noble Hierarch,Noble Hierarch,Reflector Mage,Reflector Mage,Scavenging Ooze,Spell Queller,Spell Queller,Vizier of Remedies,Vizier of Remedies,Vizier of Remedies,Voice of Resurgence,Voice of Resurgence,Walking Ballista,Chord of Calling,Chord of Calling,Chord of Calling,Chord of Calling,Collected Company,Collected Company,Collected Company,Collected Company
Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blood Crypt,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Forest,Mountain,Overgrown Tomb,Overgrown Tomb,Raging Ravine,Raging Ravine,Raging Ravine,Raging Ravine,Stomping Ground,Swamp,Twilight Mire,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Dark Confidant,Dark Confidant,Dark Confidant,Dark Confidant,Scavenging Ooze,Scavenging Ooze,Scavenging Ooze,Tarmogoyf,Tarmogoyf,Tarmogoyf,Tarmogoyf,Abrupt Decay,Abrupt Decay,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Kolaghan\'s Command,Kolaghan\'s Command,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Maelstrom Pulse,Terminate,Terminate,Thoughtseize,Thoughtseize,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,"Liliana, the Last Hope"
Blinkmoth Nexus,Blinkmoth Nexus,Blinkmoth Nexus,Blinkmoth Nexus,Darksteel Citadel,Darksteel Citadel,Darksteel Citadel,Darksteel Citadel,Glimmervoid,Glimmervoid,Inkmoth Nexus,Inkmoth Nexus,Inkmoth Nexus,Inkmoth Nexus,Island,Spire of Industry,Spire of Industry,Arcbound Ravager,Arcbound Ravager,Arcbound Ravager,Arcbound Ravager,Etched Champion,Etched Champion,Etched Champion,Hope of Ghirapur,Master of Etherium,Master of Etherium,Memnite,Memnite,Memnite,Ornithopter,Ornithopter,Ornithopter,Ornithopter,Signal Pest,Signal Pest,Signal Pest,Signal Pest,Steel Overseer,Steel Overseer,Vault Skirge,Vault Skirge,Vault Skirge,Galvanic Blast,Galvanic Blast,Thoughtcast,Thoughtcast,Thoughtcast,Cranial Plating,Cranial Plating,Cranial Plating,Cranial Plating,Mox Opal,Mox Opal,Mox Opal,Mox Opal,Springleaf Drum,Springleaf Drum,Springleaf Drum,Welding Jar
Arid Mesa,Arid Mesa,Celestial Colonnade,Celestial Colonnade,Celestial Colonnade,Flooded Strand,Flooded Strand,Flooded Strand,Ghost Quarter,Hallowed Fountain,Hallowed Fountain,Island,Island,Mountain,Plains,Sacred Foundry,Scalding Tarn,Scalding Tarn,Scalding Tarn,Spirebluff Canal,Spirebluff Canal,Spirebluff Canal,Steam Vents,Steam Vents,Geist of Saint Traft,Geist of Saint Traft,Geist of Saint Traft,Snapcaster Mage,Snapcaster Mage,Snapcaster Mage,Snapcaster Mage,Spell Queller,Spell Queller,Spell Queller,Spell Queller,Vendilion Clique,Cryptic Command,Cryptic Command,Electrolyze,Electrolyze,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Helix,Lightning Helix,Lightning Helix,Logic Knot,Logic Knot,Mana Leak,Mana Leak,Opt,Opt,Opt,Opt,Path to Exile,Path to Exile,Path to Exile,Path to Exile,Spell Snare
Bojuka Bog,Field of Ruin,Field of Ruin,Forest,Godless Shrine,Horizon Canopy,Horizon Canopy,Marsh Flats,Marsh Flats,Marsh Flats,Mosswort Bridge,Overgrown Tomb,Plains,Plains,Swamp,Temple Garden,Verdant Catacombs,Verdant Catacombs,Windswept Heath,Windswept Heath,Windswept Heath,Windswept Heath,Eternal Witness,Eternal Witness,Eternal Witness,Fiend Hunter,Fiend Hunter,Flickerwisp,Flickerwisp,Flickerwisp,Flickerwisp,Knight of the Reliquary,Knight of the Reliquary,Knight of the Reliquary,Knight of the Reliquary,Noble Hierarch,Noble Hierarch,Noble Hierarch,Noble Hierarch,Scavenging Ooze,Scavenging Ooze,Scavenging Ooze,Selfless Spirit,Selfless Spirit,Tidehollow Sculler,Tidehollow Sculler,Tidehollow Sculler,Tidehollow Sculler,Wasteland Strangler,Wasteland Strangler,Wasteland Strangler,Wasteland Strangler,Collected Company,Collected Company,Collected Company,Collected Company,Aether Vial,Aether Vial,Aether Vial,Aether Vial
Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blood Crypt,Blood Crypt,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Marsh Flats,Marsh Flats,Marsh Flats,Marsh Flats,Mountain,Mountain,Mountain,Sacred Foundry,Swamp,Swamp,Bedlam Reveler,Bedlam Reveler,Bedlam Reveler,Bedlam Reveler,Young Pyromancer,Young Pyromancer,Young Pyromancer,Young Pyromancer,Collective Brutality,Collective Brutality,Dreadbore,Faithless Looting,Faithless Looting,Faithless Looting,Faithless Looting,Fatal Push,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Kolaghan\'s Command,Kolaghan\'s Command,Kolaghan\'s Command,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lingering Souls,Lingering Souls,Lingering Souls,Lingering Souls,Manamorphose,Terminate,Thoughtseize,Thoughtseize,Thoughtseize,Blood Moon,Liliana of the Veil,Liliana of the Veil
Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blood Crypt,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Forest,Forest,Overgrown Tomb,Overgrown Tomb,Raging Ravine,Raging Ravine,Raging Ravine,Stomping Ground,Swamp,Swamp,Treetop Village,Twilight Mire,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Dark Confidant,Dark Confidant,Dark Confidant,Dark Confidant,Scavenging Ooze,Scavenging Ooze,Tarmogoyf,Tarmogoyf,Tarmogoyf,Tarmogoyf,Tireless Tracker,Abrupt Decay,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Kolaghan\'s Command,Kolaghan\'s Command,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Maelstrom Pulse,Terminate,Thoughtseize,Thoughtseize,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,"Liliana, the Last Hope"
Ancient Ziggurat,Ancient Ziggurat,Ancient Ziggurat,Ancient Ziggurat,Cavern of Souls,Cavern of Souls,Cavern of Souls,Cavern of Souls,Horizon Canopy,Horizon Canopy,Horizon Canopy,Horizon Canopy,Plains,Seachrome Coast,Seachrome Coast,Unclaimed Territory,Unclaimed Territory,Unclaimed Territory,Unclaimed Territory,Champion of the Parish,Champion of the Parish,Champion of the Parish,Champion of the Parish,Dark Confidant,Kessig Malcontents,Kitesail Freebooter,Kitesail Freebooter,Kitesail Freebooter,Kitesail Freebooter,Mantis Rider,Mantis Rider,Mantis Rider,Mantis Rider,Meddling Mage,Meddling Mage,Meddling Mage,Meddling Mage,Noble Hierarch,Noble Hierarch,Noble Hierarch,Noble Hierarch,Phantasmal Image,Phantasmal Image,Phantasmal Image,Phantasmal Image,Reflector Mage,Reflector Mage,Reflector Mage,Reflector Mage,Thalia\'s Lieutenant,Thalia\'s Lieutenant,Thalia\'s Lieutenant,Thalia\'s Lieutenant,"Thalia, Guardian of Thraben","Thalia, Guardian of Thraben","Thalia, Guardian of Thraben",Aether Vial,Aether Vial,Aether Vial,Aether Vial
Ancient Ziggurat,Ancient Ziggurat,Ancient Ziggurat,Ancient Ziggurat,Cavern of Souls,Cavern of Souls,Cavern of Souls,Cavern of Souls,Horizon Canopy,Horizon Canopy,Horizon Canopy,Horizon Canopy,Plains,Seachrome Coast,Seachrome Coast,Unclaimed Territory,Unclaimed Territory,Unclaimed Territory,Unclaimed Territory,Champion of the Parish,Champion of the Parish,Champion of the Parish,Champion of the Parish,Dark Confidant,Dire Fleet Daredevil,Kitesail Freebooter,Kitesail Freebooter,Kitesail Freebooter,Kitesail Freebooter,Mantis Rider,Mantis Rider,Mantis Rider,Mantis Rider,Meddling Mage,Meddling Mage,Meddling Mage,Meddling Mage,Mirran Crusader,Noble Hierarch,Noble Hierarch,Noble Hierarch,Noble Hierarch,Phantasmal Image,Phantasmal Image,Phantasmal Image,Reflector Mage,Reflector Mage,Reflector Mage,Reflector Mage,Thalia\'s Lieutenant,Thalia\'s Lieutenant,Thalia\'s Lieutenant,Thalia\'s Lieutenant,"Thalia, Guardian of Thraben","Thalia, Guardian of Thraben","Thalia, Guardian of Thraben",Aether Vial,Aether Vial,Aether Vial,Aether Vial
Blood Crypt,Blood Crypt,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Copperline Gorge,Copperline Gorge,Copperline Gorge,Dakmor Salvage,Dakmor Salvage,Mountain,Scalding Tarn,Sheltered Thicket,Steam Vents,Stomping Ground,Stomping Ground,Wooded Foothills,Wooded Foothills,Wooded Foothills,Bloodghast,Bloodghast,Bloodghast,Bloodghast,Golgari Thug,Golgari Thug,Golgari Thug,Haunted Dead,Narcomoeba,Narcomoeba,Narcomoeba,Narcomoeba,Prized Amalgam,Prized Amalgam,Prized Amalgam,Prized Amalgam,Stinkweed Imp,Stinkweed Imp,Stinkweed Imp,Stinkweed Imp,Cathartic Reunion,Cathartic Reunion,Cathartic Reunion,Cathartic Reunion,Conflagrate,Conflagrate,Conflagrate,Dark Deal,Dark Deal,Darkblast,Darkblast,Faithless Looting,Faithless Looting,Faithless Looting,Faithless Looting,Life from the Loam,Life from the Loam,Life from the Loam,Lightning Axe,Lightning Axe
Blinkmoth Nexus,Blinkmoth Nexus,Blinkmoth Nexus,Blinkmoth Nexus,Eldrazi Temple,Eldrazi Temple,Eldrazi Temple,Eldrazi Temple,Gemstone Caverns,Gemstone Caverns,Gemstone Caverns,Ghost Quarter,Ghost Quarter,Ghost Quarter,Ghost Quarter,Mutavault,Mutavault,Scavenger Grounds,Scavenger Grounds,Sea Gate Wreckage,Sea Gate Wreckage,Wastes,Wastes,Eldrazi Mimic,Eldrazi Mimic,Eldrazi Mimic,Eldrazi Mimic,Eternal Scourge,Eternal Scourge,Eternal Scourge,Eternal Scourge,Matter Reshaper,Matter Reshaper,Matter Reshaper,Matter Reshaper,Reality Smasher,Reality Smasher,Reality Smasher,Reality Smasher,Simian Spirit Guide,Simian Spirit Guide,Simian Spirit Guide,Simian Spirit Guide,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,Dismember,Dismember,Dismember,Dismember,Chalice of the Void,Chalice of the Void,Chalice of the Void,Chalice of the Void,Serum Powder,Serum Powder,Serum Powder,Serum Powder,Smuggler\'s Copter
Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blood Crypt,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Blooming Marsh,Forest,Forest,Overgrown Tomb,Overgrown Tomb,Raging Ravine,Raging Ravine,Raging Ravine,Stomping Ground,Swamp,Swamp,Twilight Mire,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Wooded Foothills,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Dark Confidant,Dark Confidant,Dark Confidant,Scavenging Ooze,Scavenging Ooze,Scavenging Ooze,Tarmogoyf,Tarmogoyf,Tarmogoyf,Tarmogoyf,Abrupt Decay,Dreadbore,Fatal Push,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Kolaghan\'s Command,Kolaghan\'s Command,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Maelstrom Pulse,Thoughtseize,Thoughtseize,Thoughtseize,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,"Liliana, the Last Hope"
Arid Mesa,Forest,Forest,Forest,Forest,Forest,Grove of the Burnwillows,Mountain,Plains,Plains,Sacred Foundry,Stomping Ground,Stomping Ground,Temple Garden,Windswept Heath,Windswept Heath,Windswept Heath,Windswept Heath,Wooded Foothills,Wooded Foothills,Wooded Foothills,Wooded Foothills,Birds of Paradise,Birds of Paradise,Birds of Paradise,Birds of Paradise,Courser of Kruphix,Courser of Kruphix,Eternal Witness,"Kiki-Jiki, Mirror Breaker","Kiki-Jiki, Mirror Breaker",Magus of the Moon,Noble Hierarch,Noble Hierarch,Noble Hierarch,Restoration Angel,Restoration Angel,Restoration Angel,Reveillark,Selfless Spirit,Spellskite,Tireless Tracker,Voice of Resurgence,Voice of Resurgence,Voice of Resurgence,Voice of Resurgence,Wall of Omens,Wall of Roots,Wall of Roots,Chord of Calling,Chord of Calling,Chord of Calling,Chord of Calling,Lightning Bolt,Lightning Bolt,Lightning Bolt,Blood Moon,Blood Moon,"Nahiri, the Harbinger","Nahiri, the Harbinger"
Creeping Tar Pit,Drowned Catacomb,Drowned Catacomb,Drowned Catacomb,Flooded Strand,Flooded Strand,Island,Island,Island,Mutavault,Mutavault,Mutavault,Mutavault,Polluted Delta,Polluted Delta,Polluted Delta,Polluted Delta,Secluded Glen,Secluded Glen,Swamp,Swamp,Watery Grave,Watery Grave,Mistbind Clique,Scion of Oona,Scion of Oona,Snapcaster Mage,Snapcaster Mage,Snapcaster Mage,Spellstutter Sprite,Spellstutter Sprite,Spellstutter Sprite,Spellstutter Sprite,"Tasigur, the Golden Fang",Vendilion Clique,Vendilion Clique,Cryptic Command,Cryptic Command,Fatal Push,Fatal Push,Fatal Push,Go for the Throat,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Remand,Remand,Remand,Spell Snare,Thoughtseize,Thoughtseize,Thoughtseize,Bitterblossom,Bitterblossom,Bitterblossom,"Jace, the Mind Sculptor","Liliana, the Last Hope",Smuggler\'s Copter,Smuggler\'s Copter,Sword of Fire and Ice
Botanical Sanctum,Breeding Pool,Cascade Bluffs,Forest,Hinterland Harbor,Island,Island,Misty Rainforest,Misty Rainforest,Misty Rainforest,Misty Rainforest,Mountain,Raging Ravine,Scalding Tarn,Scalding Tarn,Scalding Tarn,Scalding Tarn,Spirebluff Canal,Steam Vents,Steam Vents,Stomping Ground,Sulfur Falls,Wooded Foothills,Bounding Krasis,Bounding Krasis,Bounding Krasis,Bounding Krasis,"Kiki-Jiki, Mirror Breaker","Kiki-Jiki, Mirror Breaker",Snapcaster Mage,Snapcaster Mage,Snapcaster Mage,Snapcaster Mage,Tarmogoyf,Tarmogoyf,Tarmogoyf,Tarmogoyf,Vendilion Clique,Dismember,Electrolyze,Harvest Pyre,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Opt,Opt,Opt,Opt,Remand,Remand,Remand,Remand,Serum Visions,Serum Visions,Spell Pierce,Spell Snare,"Jace, the Mind Sculptor","Jace, the Mind Sculptor",Search for Azcanta
Blinkmoth Nexus,Blinkmoth Nexus,Blinkmoth Nexus,Blinkmoth Nexus,Darksteel Citadel,Darksteel Citadel,Darksteel Citadel,Darksteel Citadel,Inkmoth Nexus,Inkmoth Nexus,Inkmoth Nexus,Inkmoth Nexus,Snow-Covered Mountain,Spire of Industry,Spire of Industry,Spire of Industry,Spire of Industry,Arcbound Ravager,Arcbound Ravager,Arcbound Ravager,Arcbound Ravager,Etched Champion,Etched Champion,Etched Champion,Master of Etherium,Master of Etherium,Memnite,Memnite,Ornithopter,Ornithopter,Ornithopter,Ornithopter,Signal Pest,Signal Pest,Signal Pest,Signal Pest,Steel Overseer,Steel Overseer,Steel Overseer,Steel Overseer,Vault Skirge,Vault Skirge,Vault Skirge,Vault Skirge,Galvanic Blast,Galvanic Blast,Galvanic Blast,Cranial Plating,Cranial Plating,Cranial Plating,Cranial Plating,Mox Opal,Mox Opal,Mox Opal,Mox Opal,Springleaf Drum,Springleaf Drum,Springleaf Drum,Springleaf Drum,Welding Jar
Cavern of Souls,Cavern of Souls,Cavern of Souls,Cavern of Souls,Forest,Forest,Forest,Horizon Canopy,Horizon Canopy,Pendelhaven,Razorverge Thicket,Razorverge Thicket,Razorverge Thicket,Razorverge Thicket,Temple Garden,Westvale Abbey,Windswept Heath,Windswept Heath,Devoted Druid,Devoted Druid,Devoted Druid,Devoted Druid,Dwynen\'s Elite,Dwynen\'s Elite,Dwynen\'s Elite,Dwynen\'s Elite,Elvish Archdruid,Elvish Archdruid,Elvish Archdruid,Elvish Archdruid,Elvish Mystic,Elvish Mystic,Elvish Mystic,Elvish Mystic,Eternal Witness,"Ezuri, Renegade Leader","Ezuri, Renegade Leader","Ezuri, Renegade Leader","Ezuri, Renegade Leader",Heritage Druid,Heritage Druid,Heritage Druid,Heritage Druid,Llanowar Elves,Llanowar Elves,Llanowar Elves,Llanowar Elves,Nettle Sentinel,Nettle Sentinel,Nettle Sentinel,Selfless Spirit,Vizier of Remedies,Chord of Calling,Chord of Calling,Chord of Calling,Chord of Calling,Collected Company,Collected Company,Collected Company,Collected Company
